,U_in,I_in,P_in,U_out,I_out,P_out,n
1073,31.48138,0.09558545,3.009162,8.534842,0.3242522,2.767441,0.9196717
1074,31.48078,0.099368,3.128182,9.042202,0.3170487,2.866818,0.9164485
1075,31.48009,0.1034392,3.256274,9.541078,0.311691,2.973868,0.9132732
1076,31.47957,0.1078169,3.394028,10.05294,0.3070617,3.086872,0.909501
1077,31.47861,0.1121112,3.529103,10.53726,0.3031701,3.194582,0.9052107
1078,31.47757,0.116517,3.667673,11.02628,0.2996553,3.304084,0.9008666
1079,31.47687,0.1211806,3.814385,11.53578,0.296483,3.420162,0.8966483
1080,31.75137,0.1261248,4.004634,12.05813,0.2967542,3.578299,0.8935396
1081,31.97603,0.09481922,3.031942,8.310935,0.3382731,2.811366,0.9272492
1082,31.97641,0.09604142,3.07106,8.533159,0.3313701,2.827634,0.9207354
1083,31.97588,0.09971924,3.188611,9.040346,0.3237374,2.926698,0.9178599
1084,31.97516,0.1037113,3.316186,9.53758,0.3180612,3.033535,0.9147661
1085,31.97448,0.1080274,3.45412,10.04807,0.3132177,3.147234,0.9111536
1086,31.97393,0.1122975,3.590591,10.53415,0.3091692,3.256833,0.9070464
1087,31.97275,0.1168758,3.73684,11.04524,0.305407,3.373293,0.9027128
1088,31.97232,0.1213732,3.880584,11.53767,0.3022086,3.486784,0.8985205
1089,32.23738,0.1261514,4.066792,12.04383,0.3023909,3.641944,0.8955324
1090,32.49296,0.09561904,3.106946,8.345559,0.3455268,2.883615,0.9281187
1091,32.49249,0.09661626,3.139303,8.543231,0.3387434,2.893963,0.9218488
1092,32.49207,0.1000765,3.251692,9.031667,0.3309534,2.989061,0.9192327
1093,32.49135,0.1041394,3.38363,9.551302,0.3245058,3.099453,0.9160141
1094,32.49113,0.1082802,3.518147,10.04525,0.3196934,3.211398,0.9128096
1095,32.48986,0.1125181,3.655697,10.53316,0.3154255,3.322428,0.9088357
1096,32.4891,0.1170836,3.803942,11.04497,0.3115324,3.440866,0.9045528
1097,32.48823,0.1215744,3.949737,11.53893,0.3082552,3.556936,0.9005499
1098,32.7458,0.126293,4.135564,12.04187,0.3082816,3.712287,0.8976494
1099,32.98895,0.09572101,3.157735,8.294853,0.3532359,2.93004,0.927893
1100,32.98818,0.09705335,3.201613,8.532865,0.3462048,2.954119,0.922697
1101,32.98854,0.1005311,3.316374,9.037053,0.33778,3.052536,0.9204437
1102,32.98737,0.1043277,3.441496,9.5341,0.3312696,3.158357,0.9177281
1103,32.98677,0.1085456,3.580567,10.04423,0.3258878,3.273293,0.9141828
1104,32.98526,0.1128817,3.723433,10.5481,0.3213799,3.389948,0.9104362
1105,32.98501,0.1172294,3.866814,11.03646,0.3175354,3.504467,0.9062932
1106,32.98413,0.1217774,4.016724,11.54152,0.3140776,3.624933,0.9024603
1107,33.23923,0.126471,4.203799,12.04249,0.3140508,3.781955,0.8996518
1108,33.48444,0.09674427,3.239427,8.360895,0.3600293,3.010168,0.9292283
1109,33.48424,0.09767196,3.270472,8.547978,0.3532986,3.019989,0.9234107
1110,33.48399,0.100935,3.379706,9.030901,0.3449003,3.114761,0.9216069
1111,33.48356,0.1047844,3.508556,9.548091,0.3376264,3.223687,0.9188074
1112,33.48318,0.108794,3.642769,10.03983,0.3322179,3.335409,0.9156249
1113,33.48183,0.1130763,3.786001,10.54251,0.3274746,3.452406,0.9118872
1114,33.48119,0.1173694,3.929667,11.02993,0.3235313,3.568528,0.9080993
1115,33.48015,0.1219473,4.082814,11.53978,0.3199367,3.691998,0.904278
1116,33.7546,0.126832,4.281163,12.06098,0.3199306,3.858677,0.9013151
1117,33.98203,0.09735568,3.308343,8.375447,0.3671758,3.075262,0.9295475
1118,33.98237,0.09820019,3.337075,8.547589,0.3607352,3.083416,0.9239877
1119,33.98169,0.1013991,3.445714,9.0306,0.3520753,3.179451,0.9227264
1120,33.98095,0.105139,3.572723,9.546753,0.3443611,3.28753,0.920175
1121,33.98024,0.1092205,3.711337,10.05638,0.3384006,3.403086,0.9169434
1122,33.97986,0.1133168,3.850488,10.54132,0.333663,3.517249,0.9134554
1123,33.97903,0.1177504,4.001044,11.04824,0.3293916,3.639198,0.909562
1124,33.97795,0.1221191,4.149358,11.53715,0.3258602,3.759498,0.9060432
1125,34.25881,0.12698,4.350183,12.05856,0.3258748,3.92958,0.9033139
1126,34.49595,0.09805088,3.382359,8.399041,0.3745538,3.145893,0.9300885
1127,34.49563,0.09875569,3.40664,8.54768,0.3684355,3.149269,0.9244502
1128,34.49507,0.101946,3.516633,9.034138,0.3595063,3.247829,0.9235622
1129,34.49483,0.1055934,3.642427,9.552593,0.3512923,3.355752,0.9212957
1130,34.49413,0.1094536,3.775506,10.04511,0.3451834,3.467405,0.9183946
1131,34.49352,0.1136744,3.92103,10.55027,0.3400118,3.587217,0.9148661
1132,34.49257,0.1179078,4.066943,11.03803,0.3357416,3.705926,0.9112313
1133,34.49178,0.122439,4.223137,11.54811,0.3319191,3.833036,0.9076278
1134,34.75018,0.127078,4.415985,12.05015,0.3317253,3.997341,0.9051981
1135,34.99162,0.110555,3.868497,8.320642,0.4338104,3.609581,0.9330707
1136,34.99124,0.1122894,3.929147,8.546695,0.4270723,3.650057,0.9289694
1137,34.99011,0.1169193,4.091021,9.048069,0.4195749,3.796343,0.9279695
1138,34.98967,0.1220241,4.269583,9.562426,0.413673,3.955717,0.9264879
1139,34.98894,0.127132,4.448213,10.05711,0.4090653,4.114016,0.9248692
1140,34.98894,0.1324925,4.635773,10.56212,0.4049463,4.27709,0.9226272
1141,34.98749,0.1377717,4.820287,11.04933,0.4013911,4.435103,0.920091
1142,34.98689,0.143339,5.014987,11.56012,0.3981168,4.602278,0.917705
1143,30.23041,0.1472047,4.450059,12.05139,0.3340282,4.025505,0.9045957
1144,24.94242,0.101213,2.524497,8.05327,0.2854086,2.298472,0.9104676
1145,24.94137,0.106494,2.656107,8.538532,0.2820568,2.408351,0.9067222
1146,24.94045,0.1118637,2.789931,9.024781,0.2790584,2.518441,0.9026893
1147,24.9391,0.1176131,2.933166,9.541879,0.2761932,2.635402,0.8984836
1148,24.93797,0.123129,3.070587,10.03521,0.2734968,2.744597,0.8938345
1149,24.9374,0.1288116,3.212225,10.53953,0.2707804,2.853897,0.8884488
1150,24.93633,0.1343605,3.350458,11.02993,0.2682734,2.959036,0.8831736
1151,24.93579,0.1401478,3.494696,11.541,0.2658644,3.06834,0.877999
1152,25.22403,0.1459268,3.680863,12.04011,0.2674845,3.220544,0.8749428
1153,25.48398,0.1037768,2.644646,8.266572,0.2924212,2.41732,0.9140432
1154,25.48327,0.1065696,2.715742,8.52567,0.2894407,2.467676,0.9086561
1155,25.48213,0.1121202,2.857062,9.030756,0.2862845,2.585366,0.9049035
1156,25.48132,0.11764,2.997622,9.52808,0.2834151,2.700402,0.9008479
1157,25.48041,0.1233335,3.142588,10.03844,0.2806216,2.817003,0.8963959
1158,25.47954,0.1289886,3.286571,10.54083,0.2778838,2.929127,0.8912411
1159,25.4786,0.1344962,3.426774,11.02822,0.2753497,3.036618,0.8861449
1160,25.47777,0.1402675,3.573703,11.53736,0.2729126,3.14869,0.8810722
1161,25.73531,0.1460483,3.758599,12.03813,0.2741417,3.300152,0.8780271
1162,25.97998,0.1049338,2.726178,8.35245,0.298906,2.496598,0.9157868
1163,25.97956,0.1068904,2.776966,8.537374,0.296129,2.528164,0.9104051
1164,25.9792,0.1121903,2.914616,9.02284,0.2929786,2.643499,0.9069803
1165,25.97817,0.1179081,3.063037,9.539871,0.2899715,2.76629,0.9031202
1166,25.97709,0.1233979,3.205518,10.03113,0.2872112,2.881054,0.8987795
1167,25.97652,0.1290545,3.352387,10.53489,0.2843944,2.996062,0.8937103
1168,25.97558,0.1345732,3.495616,11.02362,0.2818357,3.10685,0.8887845
1169,25.9744,0.1403478,3.645451,11.53433,0.2793773,3.22243,0.8839593
1170,26.23071,0.146161,3.833907,12.03915,0.2805008,3.376992,0.8808226
1171,26.47644,0.1049323,2.778234,8.332354,0.3059081,2.548934,0.9174657
1172,26.47641,0.1071303,2.836427,8.541454,0.3028716,2.586964,0.9120504
1173,26.47582,0.1125488,2.97982,9.037134,0.2995576,2.707142,0.9084917
1174,26.47473,0.1180621,3.125662,9.536273,0.2966112,2.828565,0.9049491
1175,26.47376,0.1237418,3.27591,10.04737,0.2936991,2.950903,0.9007887
1176,26.47282,0.1291505,3.418977,10.52972,0.290998,3.064128,0.8962118
1177,26.47168,0.1349022,3.571087,11.04036,0.288231,3.182174,0.8910938
1178,26.47081,0.1404819,3.718669,11.5337,0.2858377,3.296767,0.8865446
1179,26.7436,0.1464813,3.917437,12.05556,0.2871012,3.461167,0.8835284
1180,26.97862,0.1055811,2.848434,8.370724,0.3126349,2.616981,0.9187438
1181,26.9791,0.1073195,2.895383,8.538578,0.3096911,2.644321,0.913289
1182,26.9785,0.1125811,3.037269,9.02252,0.3063579,2.764121,0.9100678
1183,26.97793,0.1182683,3.190634,9.539949,0.3032199,2.892702,0.9066229
1184,26.9767,0.1237234,3.337648,10.03169,0.3003492,3.01301,0.9027345
1185,26.97521,0.1293438,3.489077,10.53516,0.2974758,3.133955,0.8982189
1186,26.9741,0.1350668,3.643306,11.04374,0.2947368,3.254998,0.8934189
1187,26.97321,0.1406046,3.792558,11.53403,0.2923189,3.371614,0.8890078
1188,27.25539,0.1466014,3.995677,12.05593,0.2936364,3.540061,0.8859726
1189,27.49456,0.1058882,2.911351,8.377278,0.3198096,2.679134,0.9202374
1190,27.4937,0.1075333,2.956487,8.538269,0.316799,2.704915,0.9149083
1191,27.49288,0.112756,3.099986,9.021188,0.3133511,2.826799,0.9118748
1192,27.49169,0.1184583,3.256619,9.540887,0.3100925,2.958557,0.9084752
1193,27.49082,0.123935,3.407076,10.03571,0.3071676,3.082645,0.9047773
1194,27.49006,0.1295465,3.561243,10.53857,0.3042646,3.206512,0.9003915
1195,27.48899,0.1350649,3.712798,11.03002,0.3015633,3.326248,0.8958873
1196,27.48792,0.1408548,3.871805,11.54417,0.2989655,3.45131,0.8913956
1197,27.74985,0.1466347,4.069089,12.04702,0.3001097,3.615428,0.8885105
1198,27.98861,0.1050717,2.940811,8.278409,0.3272716,2.709289,0.9212726
1199,27.988,0.1076794,3.01373,8.530252,0.3237052,2.761287,0.9162356
1200,27.98779,0.1130994,3.165402,9.03454,0.3199638,2.890726,0.9132255
1201,27.98659,0.1185477,3.317746,9.532206,0.3167493,3.01932,0.9100516
1202,27.98516,0.1241891,3.475451,10.04336,0.3136588,3.15019,0.9064119
1203,27.98453,0.1295939,3.626626,10.52992,0.3108122,3.272827,0.902444
1204,27.98312,0.1352872,3.785758,11.03763,0.3079621,3.399172,0.8978841
1205,27.98248,0.1408182,3.940443,11.52905,0.3054879,3.521983,0.893804
1206,28.24856,0.1468039,4.146999,12.05144,0.3065321,3.694152,0.8908013
1207,28.48506,0.1053865,3.001942,8.284743,0.3342661,2.769309,0.9225056
1208,28.48484,0.1079427,3.074729,8.534403,0.3305679,2.8212,0.9175441
1209,28.48365,0.1133423,3.228403,9.039263,0.3266981,2.95311,0.9147278
1210,28.48323,0.1187644,3.382793,9.537434,0.3234019,3.084424,0.9117981
1211,28.48262,0.1244026,3.543314,10.04794,0.3202716,3.21807,0.9082093
1212,28.48165,0.1297489,3.695464,10.52954,0.3173778,3.341843,0.9043095
1213,28.48074,0.1354428,3.85751,11.03997,0.3145066,3.472144,0.9000999
1214,28.47916,0.1411335,4.019364,11.54614,0.3118914,3.601144,0.8959486
1215,28.73851,0.146851,4.220278,12.04614,0.3129314,3.769614,0.8932146
1216,28.98232,0.1058664,3.068254,8.30341,0.3413179,2.834102,0.9236858
1217,28.98098,0.1081428,3.134084,8.530814,0.3375964,2.879972,0.9189199
1218,28.98092,0.1135172,3.289834,9.035934,0.3335443,3.013885,0.9161206
1219,28.9798,0.1189274,3.446492,9.533985,0.330149,3.147636,0.9132867
1220,28.97872,0.1245437,3.609116,10.04558,0.3268946,3.283845,0.9098753
1221,28.97786,0.1301439,3.771291,10.55137,0.3238546,3.417111,0.9060853
1222,28.97702,0.135606,3.929457,11.03993,0.3210541,3.544416,0.9020118
1223,28.97596,0.1411175,4.089015,11.53007,0.318498,3.672304,0.8980904
1224,29.23965,0.1470706,4.300292,12.05219,0.3194639,3.85024,0.8953437
1225,29.47777,0.105515,3.110348,8.243654,0.3487889,2.875295,0.9244289
1226,29.47746,0.1084746,3.197555,8.538745,0.3445366,2.94191,0.9200497
1227,29.4769,0.1137888,3.35414,9.041062,0.3403425,3.077057,0.9173908
1228,29.47589,0.1191732,3.512738,9.539489,0.3368365,3.213248,0.9147417
1229,29.47508,0.1247962,3.678378,10.05149,0.3335359,3.352533,0.9114162
1230,29.47417,0.1301643,3.836484,10.53682,0.3305133,3.482558,0.9077472
1231,29.47295,0.1358005,4.00244,11.04352,0.3275967,3.617822,0.9039041
1232,29.47234,0.1413092,4.164714,11.5358,0.3249866,3.748981,0.9001774
1233,29.75072,0.1472255,4.380064,12.0537,0.326155,3.931374,0.8975609
1234,29.99333,0.1057133,3.170693,8.233771,0.3564445,2.934882,0.9256279
1235,29.99374,0.1087634,3.26222,8.540093,0.3518806,3.005093,0.9211802
1236,29.99255,0.1140578,3.420884,9.043713,0.3474954,3.142648,0.9186656
1237,29.99157,0.1194035,3.581098,9.5418,0.3438471,3.280921,0.9161772
1238,29.99064,0.1249778,3.748165,10.05267,0.3404595,3.422526,0.9131203
1239,29.98988,0.1303362,3.908767,10.53874,0.3373952,3.555721,0.9096783
1240,29.98895,0.135977,4.077806,11.04588,0.3344013,3.693756,0.9058194
1241,29.98805,0.1414671,4.242322,11.53693,0.3317793,3.827716,0.9022689
1242,30.25476,0.1474286,4.460418,12.05904,0.3327121,4.012187,0.8995091
1243,30.48628,0.1060618,3.23343,8.235872,0.3637376,2.995696,0.9264762
1244,30.48553,0.1090621,3.324816,8.542544,0.3589172,3.066066,0.9221761
1245,30.48509,0.1143021,3.484509,9.045258,0.3543392,3.20509,0.919811
1246,30.48386,0.1196386,3.647045,9.543372,0.3505541,3.345469,0.9173093
1247,30.48251,0.1251979,3.816346,10.05459,0.3470967,3.489917,0.9144655
1248,30.48178,0.1305443,3.979223,10.54145,0.3439711,3.625955,0.9112219
1249,30.48071,0.1361684,4.150509,11.04824,0.3409154,3.766514,0.9074823
1250,30.48034,0.1416617,4.317897,11.54035,0.3382508,3.903532,0.9040355
1251,30.75221,0.1476208,4.539666,12.06364,0.3392358,4.092417,0.9014796
1252,30.98207,0.1079083,3.343223,8.379624,0.3703468,3.103367,0.928256
1253,30.98151,0.1094306,3.390327,8.550179,0.3659842,3.12923,0.9229878
1254,30.98101,0.1144698,3.546391,9.037717,0.3613967,3.266201,0.9209928
1255,30.97946,0.1200115,3.717892,9.558671,0.3572896,3.415214,0.9185888
1256,30.97848,0.1253401,3.882847,10.04965,0.3538552,3.556119,0.9158536
1257,30.97814,0.1306473,4.04721,10.5348,0.350668,3.694217,0.9127811
1258,30.97679,0.1363029,4.222225,11.04557,0.3475462,3.838847,0.9092
1259,30.97562,0.1418191,4.392935,11.54095,0.3448229,3.979585,0.9059058
1260,31.24724,0.1477521,4.616845,12.06238,0.3457696,4.170804,0.9033881
1261,31.47859,0.108441,3.413571,8.398149,0.37777,3.172568,0.9293987
1262,31.47858,0.109727,3.454051,8.551483,0.3732514,3.191853,0.92409
1263,31.47776,0.1146993,3.610476,9.034716,0.3684782,3.329096,0.9220657
1264,31.47693,0.1201655,3.78244,9.55229,0.3642045,3.478987,0.9197732
1265,31.47594,0.1254728,3.949374,10.04493,0.3606209,3.622412,0.9172117
1266,31.47494,0.1310109,4.12356,10.55116,0.3572375,3.769269,0.9140812
1267,31.47411,0.1364307,4.294035,11.0415,0.3541911,3.9108,0.9107517
1268,31.47339,0.142078,4.471676,11.54923,0.3513205,4.05748,0.9073735
1269,31.73259,0.1477817,4.689497,12.05191,0.3522055,4.244749,0.9051607
1270,31.9742,0.1075175,3.437785,8.271935,0.3861959,3.194587,0.9292576
1271,31.97342,0.1099641,3.515929,8.542256,0.3806412,3.251535,0.9248011
1272,31.97285,0.1150444,3.678298,9.044217,0.3753867,3.395079,0.9230027
1273,31.97214,0.1202596,3.844957,9.541817,0.371151,3.541455,0.921065
1274,31.97166,0.125747,4.020339,10.05231,0.3673535,3.692751,0.9185175
1275,31.97028,0.1310469,4.189605,10.53909,0.3639695,3.835906,0.9155769
1276,31.97002,0.1366341,4.368196,11.0458,0.3607729,3.985025,0.9122815
1277,31.96929,0.1420843,4.542336,11.53703,0.3579673,4.12988,0.9091974
1278,32.24466,0.1479905,4.771903,12.05833,0.3589191,4.327965,0.9069684
1279,32.49065,0.1079103,3.506074,8.273042,0.3941952,3.261193,0.9301553
1280,32.49038,0.1102987,3.583646,8.543877,0.3883299,3.317843,0.9258288
1281,32.48955,0.1153395,3.747329,9.046576,0.3827372,3.462461,0.9239813
1282,32.48817,0.1205413,3.916168,9.545029,0.378325,3.611123,0.9221063
1283,32.48749,0.1259862,4.092977,10.05582,0.3743602,3.764497,0.9197455
1284,32.48658,0.1312516,4.263917,10.54066,0.3709669,3.910235,0.9170524
1285,32.48611,0.1368269,4.444975,11.04734,0.3676639,4.061708,0.9137752
1286,32.48543,0.1422537,4.621172,11.53793,0.3648009,4.209047,0.910818
1287,32.75131,0.1481598,4.852428,12.05984,0.3655828,4.408871,0.9085906
1288,32.98611,0.1083085,3.572677,8.271585,0.4020102,3.325262,0.930748
1289,32.98601,0.1106726,3.650646,8.545945,0.3958186,3.382644,0.9265878
1290,32.98492,0.1156409,3.814408,9.049108,0.3898649,3.527929,0.9248958
1291,32.9835,0.1208232,3.98517,9.549585,0.3852343,3.678828,0.9231293
1292,32.98363,0.1262439,4.163982,10.06001,0.3811636,3.834507,0.9208751
1293,32.98254,0.1315035,4.33732,10.54641,0.3776236,3.982575,0.9182109
1294,32.98153,0.1370583,4.520391,11.05296,0.3742557,4.136635,0.9151056
1295,32.98048,0.1425108,4.700075,11.54567,0.3713662,4.287673,0.9122565
1296,33.25256,0.1484077,4.934934,12.06678,0.3721704,4.490901,0.9100223
1297,33.48219,0.109971,3.68207,8.393967,0.4090172,3.433277,0.9324312
1298,33.48226,0.1111233,3.720659,8.554935,0.4032684,3.449935,0.9272377
1299,33.481,0.1158211,3.877806,9.036946,0.3972468,3.589898,0.9257548
1300,33.48027,0.1211147,4.054954,9.554777,0.3922347,3.747715,0.9242312
1301,33.48005,0.1263115,4.228913,10.04638,0.3881271,3.899274,0.9220512
1302,33.47879,0.131758,4.411099,10.55192,0.3843458,4.055586,0.9194048
1303,33.47754,0.1370734,4.58888,11.03821,0.3810684,4.206313,0.9166318
1304,33.47717,0.142674,4.776321,11.54617,0.3779758,4.364174,0.9137104
1305,33.75271,0.1486068,5.015882,12.07142,0.3787918,4.572554,0.9116151
1306,33.97986,0.1101947,3.744401,8.374188,0.4171315,3.493137,0.9328963
1307,33.97924,0.1114895,3.78833,8.551614,0.4110328,3.514994,0.9278479
1308,33.97842,0.1161337,3.946038,9.037138,0.4045621,3.656083,0.92652
1309,33.97794,0.1213878,4.124508,9.555058,0.3992703,3.815051,0.9249712
1310,33.97712,0.1265379,4.299395,10.04603,0.3950381,3.968564,0.9230518
1311,33.97631,0.1319577,4.483438,10.55112,0.3911301,4.126862,0.9204682
1312,33.97554,0.1374637,4.670404,11.05681,0.3876469,4.28614,0.9177235
1313,33.97435,0.1428099,4.851872,11.54406,0.3846544,4.440473,0.9152081
1314,34.25645,0.1487343,5.09511,12.0698,0.3855026,4.652941,0.9132169
1315,34.49326,0.1109424,3.826765,8.404642,0.4251375,3.573128,0.9337203
1316,34.49326,0.1119309,3.860863,8.556803,0.4189821,3.585147,0.928587
1317,34.49281,0.1164817,4.017783,9.039472,0.412191,3.725989,0.9273745
1318,34.49191,0.1216663,4.196502,9.555446,0.4065987,3.885232,0.9258264
1319,34.49067,0.1269983,4.380256,10.06679,0.4020002,4.046852,0.9238847
1320,34.48995,0.1321743,4.558685,10.55199,0.3981702,4.201488,0.9216447
1321,34.48889,0.1376642,4.747886,11.05768,0.3945751,4.363084,0.9189529
1322,34.48894,0.1430392,4.93327,11.54852,0.3914933,4.52117,0.9164652
1323,34.75818,0.1489032,5.175606,12.07024,0.3921472,4.733311,0.9145424
1324,34.99002,0.1197421,4.189777,8.085992,0.4819897,3.897365,0.9302081
1325,34.98872,0.1252346,4.381797,8.56158,0.4758644,4.074151,0.9297898
1326,34.98779,0.131204,4.590537,9.061583,0.4708311,4.266475,0.9294066
1327,34.98671,0.1373075,4.803938,9.559922,0.4666675,4.461305,0.9286767
1328,34.98546,0.1436715,5.026415,10.07027,0.4629658,4.662192,0.9275383
1329,34.98505,0.1497886,5.24036,10.55621,0.4597395,4.853108,0.926102
1330,34.98392,0.1562181,5.46512,11.06248,0.4566162,5.051306,0.9242809
1331,34.98348,0.1624861,5.684328,11.55261,0.4538582,5.243246,0.9224038
1332,30.14144,0.1674333,5.046682,12.06032,0.3814221,4.600073,0.9115043
1333,24.93884,0.1144715,2.854788,8.060086,0.3242753,2.613687,0.9155453
1334,24.93811,0.1204776,3.004485,8.527734,0.3214213,2.740995,0.9123012
1335,24.93704,0.1269427,3.165576,9.031089,0.3186308,2.877583,0.9090236
1336,24.93551,0.1335927,3.331202,9.548004,0.316005,3.017217,0.9057442
1337,24.93491,0.139951,3.489665,10.03773,0.3135938,3.147769,0.9020261
1338,24.93365,0.1464847,3.6524,10.5412,0.311038,3.278716,0.8976882
1339,24.93273,0.152835,3.810594,11.02819,0.308684,3.404227,0.8933585
1340,24.93159,0.1594945,3.976451,11.53759,0.3064302,3.535466,0.8891008
1341,25.23054,0.1664341,4.199222,12.0611,0.3086501,3.722661,0.8865121
1342,25.48062,0.1187888,3.026812,8.381483,0.3316521,2.779737,0.918371
1343,25.48015,0.12084,3.079023,8.540949,0.3294231,2.813586,0.9137918
1344,25.47863,0.1270529,3.237135,9.025092,0.3266683,2.948211,0.910747
1345,25.47771,0.1337074,3.406558,9.54275,0.3239993,3.091844,0.9076152
1346,25.47642,0.1402882,3.57404,10.05241,0.321455,3.231399,0.9041306
1347,25.47561,0.1465781,3.734165,10.53702,0.3189701,3.360993,0.9000656
1348,25.47457,0.1531819,3.902243,11.04495,0.316496,3.495682,0.8958136
1349,25.47373,0.1595788,4.065069,11.53532,0.3142809,3.625332,0.8918255
1350,25.74353,0.1664858,4.285932,12.05692,0.3160717,3.810853,0.8891537
1351,25.9769,0.1192239,3.097067,8.402953,0.3390276,2.848833,0.9198487
1352,25.97641,0.1209498,3.14184,8.536662,0.3368713,2.875756,0.9153095
1353,25.97506,0.1274239,3.309844,9.04322,0.3339789,3.020244,0.9125034
1354,25.9746,0.1338087,3.475626,9.539351,0.3313485,3.160849,0.909433
1355,25.97338,0.1403581,3.645575,10.04706,0.3287437,3.302908,0.9060047
1356,25.97244,0.1466783,3.809595,10.53519,0.3262548,3.437157,0.9022369
1357,25.97113,0.1532674,3.980527,11.04191,0.323777,3.575118,0.8981518
1358,25.96982,0.1596641,4.146449,11.53167,0.3215349,3.707836,0.8942197
1359,26.23515,0.1665632,4.36981,12.05387,0.3232224,3.896081,0.8915904
1360,26.47321,0.1174607,3.109562,8.250405,0.3471331,2.863989,0.9210264
1361,26.47279,0.1211425,3.206979,8.537473,0.3442799,2.939281,0.9165264
1362,26.47184,0.1275662,3.376913,9.041462,0.3413523,3.086324,0.9139485
1363,26.47053,0.1339575,3.545925,9.539245,0.3386953,3.230897,0.9111576
1364,26.46939,0.1405419,3.720056,10.04972,0.3360448,3.377155,0.9078235
