,set_voltage_in,set_voltage_out,phase,measured_voltage_in,measured_current_in,measured_power_in,measured_voltage_out,measured_current_out,measured_power_out,wirkung
1119,34.5,9.5,30.0,34.49371,0.1225414,4.226909,9.580903,0.4063341,3.893048,0.9210154
1120,34.5,10.0,30.0,34.49247,0.1277735,4.407224,10.08194,0.4019209,4.052143,0.919432
1121,34.5,10.5,30.0,34.49138,0.1330949,4.590627,10.57838,0.3980886,4.211133,0.917333
1122,34.5,11.0,30.0,34.49136,0.1384781,4.776299,11.07536,0.3946546,4.370943,0.9151318
1123,34.5,11.5,30.0,34.49059,0.1439896,4.966288,11.57751,0.3915468,4.533136,0.9127815
1124,34.5,12.0,30.0,34.48943,0.1496655,5.161879,12.08957,0.3886597,4.698728,0.9102747
1125,35.0,8.0,30.0,34.49621,0.1082763,3.735122,8.07674,0.4267919,3.447087,0.9228846
1126,35.0,8.5,30.0,34.49512,0.1127126,3.888035,8.580082,0.4182973,3.589025,0.9230949
1127,35.0,9.0,30.0,34.49434,0.1173756,4.048795,9.072401,0.4116046,3.734242,0.9223096
1128,35.0,9.5,30.0,34.49345,0.1225227,4.226232,9.581001,0.406321,3.892962,0.9211424
1129,35.0,10.0,30.0,34.49295,0.1277694,4.407144,10.0821,0.4019421,4.052418,0.9195113
1130,35.0,10.5,30.0,34.49234,0.1330821,4.590313,10.57839,0.3980937,4.21119,0.917408
1131,35.0,11.0,30.0,34.49141,0.1384776,4.776287,11.07524,0.394641,4.370744,0.9150925
1132,35.0,11.5,30.0,34.49047,0.143999,4.966595,11.57739,0.3915679,4.533333,0.9127648
1133,35.0,12.0,30.0,34.48988,0.1496644,5.161908,12.08959,0.3886686,4.698846,0.9102925
1134,25.0,8.0,35.0,24.94234,0.1151044,2.870974,8.059824,0.3243679,2.614348,0.9106139
1135,25.0,8.5,35.0,24.94087,0.1215212,3.030844,8.562444,0.3213825,2.751819,0.9079384
1136,25.0,9.0,35.0,24.93971,0.1278834,3.189376,9.057483,0.3186603,2.88626,0.9049608
1137,25.0,9.5,35.0,24.93862,0.1344336,3.352587,9.566032,0.3161079,3.023898,0.9019595
1138,25.0,10.0,35.0,24.93757,0.1409368,3.514622,10.06789,0.3136151,3.157442,0.8983732
1139,25.0,10.5,35.0,24.93573,0.1473809,3.67505,10.5633,0.3111292,3.286551,0.8942873
1140,25.0,11.0,35.0,24.93521,0.1538802,3.837036,11.06212,0.3087803,3.415764,0.890209
1141,25.0,11.5,35.0,24.9342,0.1604464,4.000604,11.56394,0.3065689,3.545144,0.8861521
1142,25.0,12.0,35.0,24.93295,0.1671146,4.166659,12.07642,0.3044609,3.676798,0.8824331
1143,25.5,8.0,35.0,24.94145,0.1151071,2.870937,8.059683,0.3243394,2.614073,0.9105296
1144,25.5,8.5,35.0,24.94051,0.1215183,3.030727,8.562177,0.3213791,2.751705,0.9079355
1145,25.5,9.0,35.0,24.93953,0.1278686,3.188983,9.057258,0.318667,2.886249,0.9050688
1146,25.5,9.5,35.0,24.93835,0.1344294,3.352448,9.565878,0.3160941,3.023718,0.9019434
1147,25.5,10.0,35.0,24.93782,0.140938,3.514687,10.06791,0.3136005,3.157301,0.8983163
1148,25.5,10.5,35.0,24.9366,0.1473766,3.675072,10.56342,0.3111516,3.286826,0.8943567
1149,25.5,11.0,35.0,24.93533,0.1538769,3.836972,11.062,0.3087794,3.415719,0.8902123
1150,25.5,11.5,35.0,24.93463,0.1604315,4.000299,11.56387,0.3065754,3.545197,0.886233
1151,25.5,12.0,35.0,24.93356,0.1670992,4.166378,12.07629,0.3044739,3.676914,0.8825203
1152,26.0,8.0,35.0,25.98046,0.1155475,3.001978,8.062285,0.3399561,2.740823,0.9130057
1153,26.0,8.5,35.0,25.97919,0.1219326,3.167711,8.565106,0.3368317,2.884999,0.9107521
1154,26.0,9.0,35.0,25.97832,0.1282657,3.332127,9.05997,0.3340436,3.026425,0.9082561
1155,26.0,9.5,35.0,25.97745,0.1348053,3.501896,9.568621,0.3313861,3.170908,0.9054831
1156,26.0,10.0,35.0,25.97645,0.1412943,3.670324,10.07053,0.3288116,3.311307,0.9021837
1157,26.0,10.5,35.0,25.97559,0.1477066,3.836765,10.56598,0.3263136,3.447822,0.8986273
1158,26.0,11.0,35.0,25.97469,0.1541945,4.005153,11.06427,0.3239222,3.583964,0.8948382
1159,26.0,11.5,35.0,25.97322,0.1607533,4.175282,11.5663,0.3216481,3.720279,0.8910246
1160,26.0,12.0,35.0,25.97204,0.1674058,4.34787,12.07883,0.3195084,3.859288,0.8876274
1161,26.5,8.0,35.0,25.98056,0.1155425,3.001861,8.062423,0.3399495,2.740817,0.9130394
1162,26.5,8.5,35.0,25.97965,0.1219428,3.168033,8.56519,0.3368755,2.885402,0.9107869
1163,26.5,9.0,35.0,25.97847,0.1282671,3.332182,9.059937,0.3340352,3.026339,0.9082152
1164,26.5,9.5,35.0,25.97759,0.1348027,3.50185,9.568551,0.3313757,3.170786,0.9054602
1165,26.5,10.0,35.0,25.97636,0.1412838,3.670038,10.07029,0.3288315,3.311429,0.9022874
1166,26.5,10.5,35.0,25.97577,0.1477133,3.836968,10.56587,0.3263333,3.447994,0.8986245
1167,26.5,11.0,35.0,25.97461,0.1542025,4.005349,11.06465,0.3239093,3.583942,0.8947889
1168,26.5,11.5,35.0,25.97311,0.1607398,4.174912,11.56638,0.3216492,3.720315,0.8911123
1169,26.5,12.0,35.0,25.97196,0.1674079,4.347912,12.07866,0.3195104,3.859257,0.8876117
1170,27.0,8.0,35.0,26.97333,0.115985,3.128503,8.064777,0.3549714,2.862765,0.9150592
1171,27.0,8.5,35.0,26.97855,0.122339,3.300529,8.567722,0.3517254,3.013486,0.9130312
1172,27.0,9.0,35.0,26.97804,0.1286536,3.470823,9.062228,0.3488008,3.160913,0.9107099
1173,27.0,9.5,35.0,26.97672,0.1351767,3.646626,9.571017,0.3460642,3.312186,0.908288
1174,27.0,10.0,35.0,26.9758,0.1416402,3.820858,10.07277,0.3434432,3.459423,0.9054048
1175,27.0,10.5,35.0,26.97493,0.14806,3.993907,10.56846,0.3408751,3.602526,0.9020054
1176,27.0,11.0,35.0,26.97364,0.1545201,4.16797,11.06665,0.3384236,3.745215,0.8985708
1177,27.0,11.5,35.0,26.97259,0.1610533,4.344025,11.56853,0.3361273,3.888499,0.8951374
1178,27.0,12.0,35.0,26.97083,0.1677045,4.52313,12.08103,0.3339107,4.033986,0.8918571
1179,27.5,8.0,35.0,26.97917,0.1159841,3.129154,8.064743,0.3549751,2.862783,0.9148745
1180,27.5,8.5,35.0,26.9782,0.122357,3.300971,8.567813,0.3517168,3.013444,0.9128962
1181,27.5,9.0,35.0,26.97688,0.1286559,3.470736,9.06236,0.3488207,3.161138,0.9107978
1182,27.5,9.5,35.0,26.9751,0.1351729,3.646301,9.570928,0.3460202,3.311734,0.9082448
1183,27.5,10.0,35.0,26.9737,0.1416427,3.820627,10.07269,0.3434434,3.459398,0.9054528
1184,27.5,10.5,35.0,26.97282,0.1480529,3.993403,10.56846,0.3408706,3.602478,0.9021072
1185,27.5,11.0,35.0,26.97188,0.1545121,4.167482,11.06656,0.3384124,3.745062,0.8986391
1186,27.5,11.5,35.0,26.97076,0.1610531,4.343726,11.56857,0.3360982,3.888177,0.8951249
1187,27.5,12.0,35.0,26.96945,0.1677019,4.522827,12.08115,0.3339053,4.033961,0.8919113
1188,28.0,8.0,35.0,27.98916,0.1164498,3.259333,8.067466,0.3703966,2.988162,0.9168018
1189,28.0,8.5,35.0,27.98822,0.1227662,3.436007,8.570686,0.366935,3.144885,0.9152732
1190,28.0,9.0,35.0,27.98685,0.1290473,3.611627,9.064669,0.3638849,3.298496,0.9132993
1191,28.0,9.5,35.0,27.98557,0.1355449,3.793299,9.573442,0.3610431,3.456425,0.9111921
1192,28.0,10.0,35.0,27.98442,0.1419961,3.973679,10.07508,0.3583324,3.610226,0.908535
1193,28.0,10.5,35.0,27.98371,0.1484055,4.152936,10.57105,0.3557169,3.760303,0.9054565
1194,28.0,11.0,35.0,27.98178,0.1548537,4.333084,11.06874,0.3532147,3.909642,0.9022772
1195,28.0,11.5,35.0,27.98071,0.1613849,4.515664,11.57113,0.3508466,4.059692,0.8990243
1196,28.0,12.0,35.0,27.98023,0.1680218,4.70129,12.0834,0.3485963,4.212227,0.8959726
1197,28.5,8.0,35.0,27.98876,0.1164425,3.259081,8.067398,0.3703966,2.988137,0.9168649
1198,28.5,8.5,35.0,27.98748,0.1227745,3.436149,8.570661,0.3669252,3.144791,0.9152082
1199,28.5,9.0,35.0,27.98643,0.1290494,3.611633,9.064853,0.3638648,3.298381,0.9132658
1200,28.5,9.5,35.0,27.98564,0.1355409,3.793199,9.573612,0.3610592,3.456641,0.9112733
1201,28.5,10.0,35.0,27.98469,0.1419959,3.973711,10.0751,0.3583457,3.610368,0.9085633
1202,28.5,10.5,35.0,27.98349,0.1484172,4.153231,10.57092,0.3557058,3.760139,0.9053526
1203,28.5,11.0,35.0,27.98178,0.1548614,4.333297,11.06882,0.3532243,3.909777,0.9022639
1204,28.5,11.5,35.0,27.98074,0.1613711,4.515283,11.57105,0.3508663,4.059893,0.8991447
1205,28.5,12.0,35.0,27.9799,0.1680136,4.701005,12.08339,0.3486237,4.212554,0.8960967
1206,29.0,8.0,35.0,28.9821,0.1169273,3.388798,8.069962,0.3856377,3.112082,0.9183438
1207,29.0,8.5,35.0,28.98122,0.1232162,3.570957,8.573314,0.3819466,3.274548,0.9169946
1208,29.0,9.0,35.0,28.98031,0.1294529,3.751585,9.067089,0.3787684,3.434327,0.9154337
1209,29.0,9.5,35.0,28.9789,0.1359452,3.939543,9.575754,0.3758245,3.598803,0.9135076
1210,29.0,10.0,35.0,28.97788,0.1423732,4.125674,10.07744,0.3730344,3.759233,0.9111802
1211,29.0,10.5,35.0,28.9775,0.1487586,4.310652,10.57362,0.3703608,3.916054,0.9084598
1212,29.0,11.0,35.0,28.97664,0.1551914,4.496925,11.07111,0.3677909,4.071854,0.9054751
1213,29.0,11.5,35.0,28.97523,0.1616756,4.684588,11.57338,0.3653867,4.228759,0.902696
1214,29.0,12.0,35.0,28.974,0.1683334,4.87729,12.08592,0.3630768,4.388115,0.8997036
1215,29.5,8.0,35.0,28.98267,0.1169518,3.389575,8.070119,0.3856204,3.112002,0.9181098
1216,29.5,8.5,35.0,28.98117,0.1232243,3.571184,8.573309,0.3819428,3.274514,0.9169266
1217,29.5,9.0,35.0,28.98014,0.1294709,3.752085,9.067176,0.3787867,3.434525,0.9153645
1218,29.5,9.5,35.0,28.9786,0.1359553,3.939794,9.57597,0.3757895,3.598548,0.913385
1219,29.5,10.0,35.0,28.97752,0.1423851,4.125968,10.07762,0.3730192,3.759147,0.9110945
1220,29.5,10.5,35.0,28.9769,0.1487611,4.310637,10.57361,0.3703543,3.915982,0.9084463
1221,29.5,11.0,35.0,28.97529,0.1551844,4.496514,11.07133,0.367779,4.071803,0.9055467
1222,29.5,11.5,35.0,28.97495,0.1616642,4.684214,11.57323,0.3653913,4.228758,0.9027679
1223,29.5,12.0,35.0,28.97431,0.1683319,4.877301,12.08561,0.3631017,4.388305,0.8997403
1224,30.0,8.0,35.0,29.99359,0.1174624,3.523118,8.072438,0.4013036,3.239498,0.9194974
1225,30.0,8.5,35.0,29.99241,0.1236947,3.709902,8.576267,0.3973537,3.407811,0.9185719
1226,30.0,9.0,35.0,29.99168,0.1298959,3.895797,9.069486,0.393992,3.573305,0.9172204
1227,30.0,9.5,35.0,29.99039,0.1363491,4.089161,9.578451,0.3909006,3.744222,0.9156454
1228,30.0,10.0,35.0,29.98909,0.1427493,4.280923,10.07991,0.3880249,3.911256,0.9136478
1229,30.0,10.5,35.0,29.98843,0.1491197,4.471864,10.57611,0.3852973,4.074946,0.9112411
1230,30.0,11.0,35.0,29.98709,0.1555432,4.664287,11.07317,0.3826576,4.237233,0.9084417
1231,30.0,11.5,35.0,29.98645,0.1619964,4.857695,11.57572,0.3802086,4.401188,0.906024
1232,30.0,12.0,35.0,29.98495,0.1686529,5.057049,12.08776,0.377847,4.567323,0.9031598
1233,30.5,8.0,35.0,29.99351,0.1174675,3.523263,8.072336,0.4013192,3.239584,0.919484
1234,30.5,8.5,35.0,29.99212,0.123688,3.709667,8.576076,0.3973623,3.407809,0.9186294
1235,30.5,9.0,35.0,29.99147,0.1298895,3.895576,9.069622,0.393987,3.573313,0.9172748
1236,30.5,9.5,35.0,29.99016,0.1363547,4.089299,9.578326,0.3908928,3.744099,0.9155845
1237,30.5,10.0,35.0,29.98928,0.1427518,4.281024,10.07992,0.3880342,3.911352,0.9136487
1238,30.5,10.5,35.0,29.98818,0.1491351,4.472291,10.57621,0.3852737,4.074734,0.9111066
1239,30.5,11.0,35.0,29.98782,0.1555475,4.664529,11.07347,0.3826613,4.23739,0.9084281
1240,30.5,11.5,35.0,29.98637,0.16201,4.858091,11.57582,0.3802104,4.401248,0.9059624
1241,30.5,12.0,35.0,29.98558,0.1686487,5.057029,12.08786,0.3778649,4.567578,0.9032139
1242,31.0,8.0,35.0,30.98204,0.1179935,3.655681,8.074949,0.4167836,3.365506,0.9206235
1243,31.0,8.5,35.0,30.98088,0.1241715,3.846944,8.578965,0.4125255,3.539042,0.919962
1244,31.0,9.0,35.0,30.98051,0.1303194,4.037361,9.07197,0.4089477,3.709961,0.9189075
1245,31.0,9.5,35.0,30.97911,0.1367373,4.236,9.580749,0.4057314,3.887211,0.9176607
1246,31.0,10.0,35.0,30.97927,0.1431333,4.434167,10.08213,0.4027618,4.060698,0.9157746
1247,31.0,10.5,35.0,30.97701,0.1494937,4.630868,10.57884,0.3999291,4.230784,0.9136052
1248,31.0,11.0,35.0,30.97653,0.155882,4.828681,11.07581,0.3972533,4.399901,0.9112015
1249,31.0,11.5,35.0,30.97484,0.1623287,5.028105,11.57828,0.3947249,4.570236,0.9089381
1250,31.0,12.0,35.0,30.97374,0.1689642,5.233453,12.09034,0.3923097,4.743157,0.9063151
1251,31.5,8.0,35.0,30.98168,0.1179818,3.655274,8.074967,0.4167658,3.365371,0.9206889
1252,31.5,8.5,35.0,30.98078,0.1241668,3.846783,8.578918,0.4125131,3.538916,0.9199676
1253,31.5,9.0,35.0,30.97986,0.1303196,4.037283,9.072058,0.4089341,3.709874,0.9189035
1254,31.5,9.5,35.0,30.97847,0.136751,4.236338,9.580948,0.4057136,3.887121,0.9175664
1255,31.5,10.0,35.0,30.97726,0.1431355,4.433948,10.08225,0.4027245,4.06037,0.9157462
1256,31.5,10.5,35.0,30.97705,0.1494789,4.630415,10.57874,0.399922,4.230672,0.9136702
1257,31.5,11.0,35.0,30.97509,0.1558789,4.828362,11.07569,0.3972192,4.399475,0.9111733
1258,31.5,11.5,35.0,30.97416,0.1623174,5.027646,11.57818,0.3947068,4.569986,0.9089714
1259,31.5,12.0,35.0,30.97341,0.1689512,5.232994,12.09009,0.3923191,4.743171,0.9063972
1260,32.0,8.0,35.0,31.97435,0.1185507,3.790582,8.07749,0.432429,3.492941,0.9214789
1261,32.0,8.5,35.0,31.973,0.1246662,3.985954,8.581745,0.4278249,3.671484,0.9211055
1262,32.0,9.0,35.0,31.972,0.1307685,4.180931,9.074162,0.4240308,3.847724,0.9203033
1263,32.0,9.5,35.0,31.97124,0.1371532,4.384957,9.583047,0.420663,4.031233,0.9193324
1264,32.0,10.0,35.0,31.96988,0.1435207,4.58834,10.08429,0.4175296,4.21049,0.9176501
1265,32.0,10.5,35.0,31.96921,0.1498647,4.791056,10.58118,0.4146473,4.387457,0.9157599
1266,32.0,11.0,35.0,31.96863,0.1562397,4.99477,11.07786,0.4118991,4.562962,0.913548
1267,32.0,11.5,35.0,31.96761,0.1626658,5.200037,11.58041,0.4093089,4.739965,0.9115253
1268,32.0,12.0,35.0,31.96638,0.1692952,5.411754,12.09245,0.4068556,4.919882,0.9091104
1269,32.5,8.0,35.0,31.97455,0.1185479,3.790514,8.077531,0.4324554,3.493172,0.9215562
1270,32.5,8.5,35.0,31.97372,0.1246699,3.986161,8.5815,0.427866,3.671732,0.9211197
1271,32.5,9.0,35.0,31.97202,0.1307747,4.181132,9.07412,0.4240322,3.847718,0.9202576
1272,32.5,9.5,35.0,31.9709,0.1371646,4.385275,9.583043,0.4206286,4.030902,0.9191902
1273,32.5,10.0,35.0,31.97006,0.1435134,4.588132,10.08445,0.4175482,4.210745,0.9177471
1274,32.5,10.5,35.0,31.9695,0.1498532,4.79073,10.5811,0.4146408,4.387356,0.9158013
1275,32.5,11.0,35.0,31.96851,0.1562238,4.994242,11.07792,0.4118889,4.562874,0.913627
1276,32.5,11.5,35.0,31.96795,0.1626685,5.20018,11.58042,0.4093156,4.740048,0.9115162
1277,32.5,12.0,35.0,31.96677,0.1692907,5.411675,12.0923,0.4068819,4.920136,0.9091707
1278,33.0,8.0,35.0,32.986,0.1191703,3.93095,8.079975,0.4486726,3.625263,0.9222359
1279,33.0,8.5,35.0,32.98548,0.1251961,4.129653,8.584359,0.4436395,3.808361,0.9221986
1280,33.0,9.0,35.0,32.98451,0.1312452,4.329059,9.076689,0.43953,3.989477,0.9215576
1281,33.0,9.5,35.0,32.98334,0.1376003,4.538518,9.58539,0.4359548,4.178797,0.9207403
1282,33.0,10.0,35.0,32.98173,0.1439345,4.747211,10.08667,0.432704,4.364543,0.919391
1283,33.0,10.5,35.0,32.98082,0.1502493,4.955345,10.58378,0.4296949,4.547795,0.9177555
1284,33.0,11.0,35.0,32.9801,0.1566084,5.16496,11.08015,0.4268783,4.729877,0.9157624
1285,33.0,11.5,35.0,32.97939,0.1630281,5.376569,11.58291,0.4242361,4.91389,0.9139454
1286,33.0,12.0,35.0,32.97832,0.1696464,5.594654,12.09459,0.421728,5.100628,0.9116968
1287,33.5,8.0,35.0,32.98623,0.1191756,3.931155,8.079971,0.4486731,3.625266,0.9221885
1288,33.5,8.5,35.0,32.98598,0.1252032,4.129949,8.584418,0.4436429,3.808417,0.9221461
1289,33.5,9.0,35.0,32.98444,0.1312437,4.329,9.076573,0.4395402,3.989519,0.9215797
1290,33.5,9.5,35.0,32.98332,0.1375892,4.538148,9.585427,0.4359342,4.178616,0.9207757
1291,33.5,10.0,35.0,32.98221,0.1439233,4.746909,10.08686,0.4327377,4.364965,0.9195384
1292,33.5,10.5,35.0,32.98137,0.1502467,4.955341,10.58381,0.4297094,4.547961,0.9177896
1293,33.5,11.0,35.0,32.98083,0.1566119,5.165191,11.08054,0.4268836,4.730103,0.9157653
1294,33.5,11.5,35.0,32.97939,0.1630193,5.376276,11.5829,0.4242384,4.913912,0.9139993
1295,33.5,12.0,35.0,32.97814,0.1696213,5.593797,12.09457,0.4217388,5.10075,0.9118583
1296,34.0,8.0,35.0,33.98122,0.1198228,4.071725,8.082624,0.4648676,3.75735,0.9227908
1297,34.0,8.5,35.0,33.98002,0.1257555,4.273173,8.587204,0.4593012,3.944113,0.9229941
1298,34.0,9.0,35.0,33.97865,0.1317473,4.476595,9.07922,0.4548976,4.130116,0.9226021
1299,34.0,9.5,35.0,33.97701,0.1380445,4.69034,9.587726,0.4510244,4.324298,0.9219584
1300,34.0,10.0,35.0,33.97619,0.144334,4.903918,10.08911,0.4476683,4.516576,0.9210138
1301,34.0,10.5,35.0,33.97556,0.1506421,5.118148,10.58635,0.4445703,4.706376,0.9195467
1302,34.0,11.0,35.0,33.97457,0.1569784,5.333273,11.08269,0.4416506,4.894677,0.9177623
1303,34.0,11.5,35.0,33.97316,0.1633844,5.550685,11.58536,0.4389407,5.085287,0.9161549
1304,34.0,12.0,35.0,33.97196,0.1699705,5.774231,12.09694,0.4363789,5.278851,0.9142085
1305,34.5,8.0,35.0,33.98026,0.1198198,4.071507,8.082651,0.4648826,3.757483,0.9228729
1306,34.5,8.5,35.0,33.97909,0.1257715,4.2736,8.587325,0.4592717,3.943915,0.9228554
1307,34.5,9.0,35.0,33.97786,0.1317392,4.476214,9.079265,0.4549013,4.130169,0.9226925
1308,34.5,9.5,35.0,33.97684,0.1380486,4.690456,9.587992,0.4510615,4.324773,0.9220369
1309,34.5,10.0,35.0,33.9761,0.1443352,4.903948,10.08927,0.4476705,4.516667,0.9210268
1310,34.5,10.5,35.0,33.97493,0.1506443,5.118131,10.58645,0.4445837,4.706563,0.9195863
1311,34.5,11.0,35.0,33.97412,0.1569811,5.333296,11.08304,0.4416428,4.894743,0.9177709
1312,34.5,11.5,35.0,33.97298,0.1633931,5.550951,11.58559,0.4389307,5.085272,0.9161084
1313,34.5,12.0,35.0,33.97248,0.1699792,5.774614,12.09719,0.4363728,5.278883,0.9141534
1314,35.0,8.0,35.0,34.99296,0.120555,4.218577,8.085523,0.4816656,3.894518,0.9231828
1315,35.0,8.5,35.0,34.99162,0.1263766,4.422121,8.590375,0.4754325,4.084144,0.9235711
1316,35.0,9.0,35.0,34.99032,0.1322619,4.627888,9.081697,0.470656,4.274355,0.9236083
1317,35.0,9.5,35.0,34.98956,0.1385272,4.847007,9.590649,0.4665299,4.474324,0.9231107
1318,35.0,10.0,35.0,34.98829,0.1447736,5.065381,10.09188,0.4629678,4.672216,0.9223821
1319,35.0,10.5,35.0,34.98786,0.1510642,5.285412,10.58921,0.4597417,4.868303,0.921083
1320,35.0,11.0,35.0,34.98654,0.1573654,5.505671,11.08529,0.4567298,5.062983,0.9195942
1321,35.0,11.5,35.0,34.98552,0.1637419,5.728597,11.58798,0.4539489,5.260352,0.9182618
1322,35.0,12.0,35.0,34.98445,0.1703137,5.958331,12.09922,0.4513168,5.460582,0.9164617
1323,25.0,8.0,40.0,34.99082,0.1322073,4.626043,8.09264,0.5271168,4.265766,0.9221199
1324,25.0,8.5,40.0,34.98902,0.139189,4.870088,8.598453,0.5227392,4.494749,0.9229297
1325,25.0,9.0,40.0,34.98832,0.1460718,5.110806,9.089792,0.5191328,4.718809,0.9233005
1326,25.0,9.5,40.0,34.9873,0.1532837,5.362984,9.598556,0.515878,4.951684,0.9233076
1327,25.0,10.0,40.0,34.98545,0.1604175,5.612276,10.09968,0.512869,5.179814,0.9229435
1328,25.0,10.5,40.0,34.98436,0.1675285,5.860878,10.59766,0.5100586,5.405429,0.9222901
1329,25.0,11.0,40.0,34.98272,0.1746547,6.109897,11.09351,0.5073855,5.628687,0.9212408
1330,25.0,11.5,40.0,34.98207,0.1819074,6.363498,11.59569,0.5048829,5.854466,0.9200075
1331,25.0,12.0,40.0,34.98109,0.1893023,6.622002,12.10739,0.5024822,6.08375,0.9187176
1332,25.5,8.0,40.0,25.48439,0.1278104,3.257172,8.067192,0.3689511,2.976399,0.9137986
1333,25.5,8.5,40.0,25.48336,0.1350507,3.441545,8.570374,0.3661935,3.138416,0.9119207
1334,25.5,9.0,40.0,25.48223,0.1422038,3.623671,9.064762,0.3637129,3.296971,0.9098429
1335,25.5,9.5,40.0,25.48137,0.1495737,3.811344,9.573494,0.3612959,3.458864,0.9075183
1336,25.5,10.0,40.0,25.48007,0.1568677,3.997001,10.07509,0.3589562,3.616517,0.9048076
1337,25.5,10.5,40.0,25.47875,0.1640581,4.179994,10.57107,0.3566242,3.769899,0.9018911
1338,25.5,11.0,40.0,25.47786,0.1713235,4.364957,11.06906,0.3543828,3.922683,0.8986762
1339,25.5,11.5,40.0,25.47659,0.1786593,4.55163,11.57114,0.3522474,4.075905,0.8954825
1340,25.5,12.0,40.0,25.47525,0.1861664,4.742635,12.08333,0.3502137,4.231746,0.8922774
1341,26.0,8.0,40.0,25.48434,0.1278001,3.256902,8.066924,0.3689466,2.976264,0.913833
1342,26.0,8.5,40.0,25.48324,0.1350448,3.441379,8.57013,0.3662046,3.138422,0.9119663
1343,26.0,9.0,40.0,25.48259,0.1422017,3.623667,9.064502,0.363737,3.297095,0.909878
1344,26.0,9.5,40.0,25.48111,0.1495717,3.811254,9.573313,0.3612886,3.458729,0.9075042
1345,26.0,10.0,40.0,25.48013,0.1568686,3.997032,10.07491,0.3589455,3.616345,0.9047577
1346,26.0,10.5,40.0,25.47868,0.1640599,4.18003,10.57095,0.3566474,3.770103,0.9019318
1347,26.0,11.0,40.0,25.47757,0.171316,4.364717,11.06892,0.3543888,3.922702,0.89873
1348,26.0,11.5,40.0,25.47574,0.1786631,4.551575,11.57112,0.3522478,4.0759,0.8954921
1349,26.0,12.0,40.0,25.47478,0.1861681,4.74259,12.08314,0.3502124,4.231667,0.8922691
1350,26.5,8.0,40.0,26.47769,0.1281933,3.394264,8.06962,0.3851406,3.107938,0.9156444
1351,26.5,8.5,40.0,26.47657,0.1354329,3.5858,8.573282,0.3823563,3.278049,0.914175
1352,26.5,9.0,40.0,26.47614,0.1425492,3.774151,9.067033,0.3797716,3.443401,0.9123644
1353,26.5,9.5,40.0,26.47457,0.1499027,3.96861,9.575978,0.3773304,3.613308,0.910472
1354,26.5,10.0,40.0,26.47322,0.1572015,4.16163,10.07755,0.3749137,3.778214,0.9078687
1355,26.5,10.5,40.0,26.47223,0.1643931,4.351851,10.57383,0.3725504,3.939284,0.9051973
1356,26.5,11.0,40.0,26.47076,0.1716461,4.543602,11.07145,0.3702608,4.099323,0.9022186
1357,26.5,11.5,40.0,26.46942,0.1789852,4.737635,11.57373,0.3680993,4.260283,0.8992425
1358,26.5,12.0,40.0,26.46811,0.1864738,4.935609,12.08602,0.3660251,4.423788,0.8963003
1359,27.0,8.0,40.0,26.47781,0.1282143,3.394835,8.069835,0.3851684,3.108245,0.9155806
1360,27.0,8.5,40.0,26.47671,0.135442,3.58606,8.573217,0.3823443,3.277921,0.9140732
1361,27.0,9.0,40.0,26.47503,0.142575,3.774676,9.066947,0.3797584,3.443249,0.9121973
1362,27.0,9.5,40.0,26.47411,0.1499335,3.969356,9.575869,0.3772875,3.612855,0.9101867
1363,27.0,10.0,40.0,26.473,0.1572135,4.161913,10.07754,0.3748884,3.777953,0.9077443
1364,27.0,10.5,40.0,26.4722,0.1643957,4.351916,10.57375,0.3725561,3.939316,0.9051913
1365,27.0,11.0,40.0,26.47099,0.171651,4.543773,11.07131,0.3702519,4.099173,0.9021517
1366,27.0,11.5,40.0,26.47026,0.1789856,4.737795,11.57361,0.3681172,4.260446,0.8992466
1367,27.0,12.0,40.0,26.46929,0.1864871,4.936181,12.08598,0.3660431,4.423988,0.896237
1368,27.5,8.0,40.0,27.49027,0.1286303,3.536082,8.072314,0.4017268,3.242865,0.9170786
1369,27.5,8.5,40.0,27.48885,0.1358475,3.73429,8.576263,0.3988374,3.420535,0.9159799
1370,27.5,9.0,40.0,27.48796,0.1429458,3.929288,9.0696,0.3961556,3.592973,0.914408
1371,27.5,9.5,40.0,27.48706,0.150298,4.131252,9.578654,0.3936709,3.770838,0.9127592
1372,27.5,10.0,40.0,27.48553,0.1575656,4.330773,10.08025,0.3912026,3.943421,0.9105583
1373,27.5,10.5,40.0,27.48443,0.1647401,4.527787,10.57675,0.388819,4.112441,0.9082674
1374,27.5,11.0,40.0,27.48358,0.1719784,4.726582,11.07392,0.386486,4.279916,0.9054992
1375,27.5,11.5,40.0,27.48171,0.1793091,4.92772,11.57624,0.3842859,4.448586,0.9027676
1376,27.5,12.0,40.0,27.48053,0.1867922,5.133151,12.08845,0.3821977,4.62018,0.900067
1377,28.0,8.0,40.0,27.48931,0.1286328,3.536027,8.072371,0.4017352,3.242956,0.9171185
1378,28.0,8.5,40.0,27.48872,0.1358492,3.734319,8.576365,0.398831,3.42052,0.9159687
1379,28.0,9.0,40.0,27.48761,0.1429471,3.929276,9.069776,0.396187,3.593327,0.9145012
1380,28.0,9.5,40.0,27.48678,0.1502906,4.131004,9.57873,0.3936759,3.770915,0.9128325
1381,28.0,10.0,40.0,27.48534,0.1575651,4.330729,10.08022,0.3911957,3.943339,0.9105486
1382,28.0,10.5,40.0,27.48443,0.1647364,4.527688,10.57672,0.3888219,4.112462,0.9082919
